投票时间,人员,单选
2024-08-01 20:28:13,"[{""id"": ""ou_30aee0db17cb61d7e13cbf8ea00dd433"", ""name"": ""列克""}]",93
2024-08-01 20:28:13,"[{""id"": ""ou_ee5cd0ee5685ba51539ed0750beae97d"", ""name"": ""ehhe""}]",61
2024-08-01 20:28:14,"[{""id"": ""ou_c6f6eb6063775127b6cdb0e9ba4571d0"", ""name"": ""扬歌行""}]",34
2024-08-01 20:28:14,"[{""id"": ""ou_bb6a09e82c1f77c71add0ff7a37ca5b9"", ""name"": ""飞书用户4390WE""}]",24
2024-08-01 20:28:14,"[{""id"": ""ou_8f1cf61100650a7006c3f6115e68bda2"", ""name"": ""许岸枫""}]",62
2024-08-01 20:28:14,"[{""id"": ""ou_f3c9d05540f96e3f9f51cee30068431e"", ""name"": ""艾木肉拉""}]",57
2024-08-01 20:28:15,"[{""id"": ""ou_436e6104c646b4613226db48e6dc0582"", ""name"": ""Yoko""}]",144
2024-08-01 20:28:15,"[{""id"": ""ou_8ae03c10d37a64bbec5a8ec898a3c79a"", ""name"": ""阿林""}]",66
2024-08-01 20:28:15,"[{""id"": ""ou_e044ad4d2dff409c0a85d7a7dc7cad46"", ""name"": ""山腳函數""}]",41
2024-08-01 20:28:15,"[{""id"": ""ou_aefbc682a10eb24762e1c30ca792fae9"", ""name"": ""Tracy""}]",93
2024-08-01 20:28:16,"[{""id"": ""ou_cb860351476065bbef61bd6fa5c2a42a"", ""name"": ""soontan""}]",144
2024-08-01 20:28:17,"[{""id"": ""ou_e2e4e499f84765df5bf3dac9d301f4cb"", ""name"": ""泥泥(邢颖)""}]",132
2024-08-01 20:28:17,"[{""id"": ""ou_fd244f1574ec218d185429595f508d62"", ""name"": ""张怡""}]",43
2024-08-01 20:28:17,"[{""id"": ""ou_c6f6eb6063775127b6cdb0e9ba4571d0"", ""name"": ""扬歌行""}]",19
2024-08-01 20:28:17,"[{""id"": ""ou_f1b946ca61447a41ff37f20df59f7319"", ""name"": ""郑洪英""}]",99
2024-08-01 20:28:18,"[{""id"": ""ou_0dd70ae91976bfa0bddc1cbccd6dd6be"", ""name"": ""陈靖""}]",10
2024-08-01 20:28:20,"[{""id"": ""ou_bb6a09e82c1f77c71add0ff7a37ca5b9"", ""name"": ""飞书用户4390WE""}]",24
2024-08-01 20:28:20,"[{""id"": ""ou_f78f9f4cfa0f0b30ce5cd7fe9567b5b0"", ""name"": ""赵舒羽""}]",144
2024-08-01 20:28:20,"[{""id"": ""ou_5e36b802eb1814864588a58ee9abc1d9"", ""name"": ""zhang""}]",8
2024-08-01 20:28:21,"[{""id"": ""ou_60b195ea654e03398312b2753ddbfb01"", ""name"": ""梁小薇""}]",6
2024-08-01 20:28:21,"[{""id"": ""ou_151c006240642b59a476e6087c9886fb"", ""name"": ""吴双""}]",116
2024-08-01 20:28:21,"[{""id"": ""ou_c6f6eb6063775127b6cdb0e9ba4571d0"", ""name"": ""扬歌行""}]",65
2024-08-01 20:28:21,"[{""id"": ""ou_fd244f1574ec218d185429595f508d62"", ""name"": ""张怡""}]",100
2024-08-01 20:28:22,"[{""id"": ""ou_4b2151ceaee32296b678d2b88fc703ce"", ""name"": ""罗骏""}]",116
2024-08-01 20:28:22,"[{""id"": ""ou_e3e6767db2f76ddbacfe59f754969d44"", ""name"": ""jump""}]",61
2024-08-01 20:28:22,"[{""id"": ""ou_e044ad4d2dff409c0a85d7a7dc7cad46"", ""name"": ""山腳函數""}]",65
2024-08-01 20:28:22,"[{""id"": ""ou_d6d83a09749298c3f1acedf20d08ec1d"", ""name"": ""🌈Roger""}]",144
2024-08-01 20:28:22,"[{""id"": ""ou_2497078d96368d346a10cd3918963644"", ""name"": ""王炳乾1""}]",135
2024-08-01 20:28:22,"[{""id"": ""ou_30aee0db17cb61d7e13cbf8ea00dd433"", ""name"": ""列克""}]",129
